t,m,j,value
2036,Zn,electrical_equipment,
2036,Zn,machinery_and_equipment,
2036,Zn,motor_vehicles_trailers_and_semi_trailers,
2036,Zn,other_transport_equipment,
2036,Zn,products_nec,
2036,Ni,construction,
2036,Ni,computers_and_precision_instruments,
2036,Ni,electrical_equipment,
2036,Ni,machinery_and_equipment,
2036,Ni,motor_vehicles_trailers_and_semi_trailers,
2036,Ni,other_transport_equipment,
2036,Ni,products_nec,
2036,Sn,construction,
2036,Sn,computers_and_precision_instruments,
2036,Sn,electrical_equipment,
2036,Sn,machinery_and_equipment,
2036,Sn,motor_vehicles_trailers_and_semi_trailers,
2036,Sn,other_transport_equipment,
2036,Sn,products_nec,
2037,Zn,construction,
2037,Zn,computers_and_precision_instruments,
2037,Zn,electrical_equipment,
2037,Zn,machinery_and_equipment,
2037,Zn,motor_vehicles_trailers_and_semi_trailers,
2037,Zn,other_transport_equipment,
2037,Zn,products_nec,
2037,Ni,construction,
2037,Ni,computers_and_precision_instruments,
2037,Ni,electrical_equipment,
2037,Ni,machinery_and_equipment,
2037,Ni,motor_vehicles_trailers_and_semi_trailers,
2037,Ni,other_transport_equipment,
2037,Ni,products_nec,
2037,Sn,construction,
2037,Sn,computers_and_precision_instruments,
2037,Sn,electrical_equipment,
2037,Sn,machinery_and_equipment,
2037,Sn,motor_vehicles_trailers_and_semi_trailers,
2037,Sn,other_transport_equipment,
2037,Sn,products_nec,
2038,Zn,construction,
2038,Zn,computers_and_precision_instruments,
2038,Zn,electrical_equipment,
2038,Zn,machinery_and_equipment,
2038,Zn,motor_vehicles_trailers_and_semi_trailers,
2038,Zn,other_transport_equipment,
2038,Zn,products_nec,
2038,Ni,construction,
2038,Ni,computers_and_precision_instruments,
2038,Ni,electrical_equipment,
2038,Ni,machinery_and_equipment,
2038,Ni,motor_vehicles_trailers_and_semi_trailers,
2038,Ni,other_transport_equipment,
2038,Ni,products_nec,
2038,Sn,construction,
2038,Sn,computers_and_precision_instruments,
2038,Sn,electrical_equipment,
2038,Sn,machinery_and_equipment,
2038,Sn,motor_vehicles_trailers_and_semi_trailers,
2038,Sn,other_transport_equipment,
2038,Sn,products_nec,
2039,Zn,construction,
2039,Zn,computers_and_precision_instruments,
2039,Zn,electrical_equipment,
2039,Zn,machinery_and_equipment,
2039,Zn,motor_vehicles_trailers_and_semi_trailers,
2039,Zn,other_transport_equipment,
2039,Zn,products_nec,
2039,Ni,construction,
2039,Ni,computers_and_precision_instruments,
2039,Ni,electrical_equipment,
2039,Ni,machinery_and_equipment,
2039,Ni,motor_vehicles_trailers_and_semi_trailers,
2039,Ni,other_transport_equipment,
2039,Ni,products_nec,
2039,Sn,construction,
2039,Sn,computers_and_precision_instruments,
2039,Sn,electrical_equipment,
2039,Sn,machinery_and_equipment,
2039,Sn,motor_vehicles_trailers_and_semi_trailers,
2039,Sn,other_transport_equipment,
2039,Sn,products_nec,
2040,Zn,construction,
2040,Zn,computers_and_precision_instruments,
2040,Zn,electrical_equipment,
2040,Zn,machinery_and_equipment,
2040,Zn,motor_vehicles_trailers_and_semi_trailers,
2040,Zn,other_transport_equipment,
2040,Zn,products_nec,
2040,Ni,construction,
2040,Ni,computers_and_precision_instruments,
2040,Ni,electrical_equipment,
2040,Ni,machinery_and_equipment,
2040,Ni,motor_vehicles_trailers_and_semi_trailers,
2040,Ni,other_transport_equipment,
2040,Ni,products_nec,
2040,Sn,construction,
2040,Sn,computers_and_precision_instruments,
2040,Sn,electrical_equipment,
2040,Sn,machinery_and_equipment,
2040,Sn,motor_vehicles_trailers_and_semi_trailers,
2040,Sn,other_transport_equipment,
2040,Sn,products_nec,
2041,Zn,construction,
2041,Zn,computers_and_precision_instruments,
2041,Zn,electrical_equipment,
2041,Zn,machinery_and_equipment,
2041,Zn,motor_vehicles_trailers_and_semi_trailers,
2041,Zn,other_transport_equipment,
2041,Zn,products_nec,
2041,Ni,construction,
2041,Ni,computers_and_precision_instruments,
2041,Ni,electrical_equipment,
2041,Ni,machinery_and_equipment,
2041,Ni,motor_vehicles_trailers_and_semi_trailers,
2041,Ni,other_transport_equipment,
2041,Ni,products_nec,
2041,Sn,construction,
2041,Sn,computers_and_precision_instruments,
2041,Sn,electrical_equipment,
2041,Sn,machinery_and_equipment,
2041,Sn,motor_vehicles_trailers_and_semi_trailers,
2041,Sn,other_transport_equipment,
2041,Sn,products_nec,
2042,Zn,construction,
2042,Zn,computers_and_precision_instruments,
2042,Zn,electrical_equipment,
2042,Zn,machinery_and_equipment,
2042,Zn,motor_vehicles_trailers_and_semi_trailers,
2042,Zn,other_transport_equipment,
2042,Zn,products_nec,
2042,Ni,construction,
2042,Ni,computers_and_precision_instruments,
2042,Ni,electrical_equipment,
2042,Ni,machinery_and_equipment,
2042,Ni,motor_vehicles_trailers_and_semi_trailers,
2042,Ni,other_transport_equipment,
2042,Ni,products_nec,
2042,Sn,construction,
2042,Sn,computers_and_precision_instruments,
2042,Sn,electrical_equipment,
2042,Sn,machinery_and_equipment,
2042,Sn,motor_vehicles_trailers_and_semi_trailers,
2042,Sn,other_transport_equipment,
2042,Sn,products_nec,
2043,Zn,construction,
2043,Zn,computers_and_precision_instruments,
2043,Zn,electrical_equipment,
2043,Zn,machinery_and_equipment,
2043,Zn,motor_vehicles_trailers_and_semi_trailers,
2043,Zn,other_transport_equipment,
2043,Zn,products_nec,
2043,Ni,construction,
2043,Ni,computers_and_precision_instruments,
2043,Ni,electrical_equipment,
2043,Ni,machinery_and_equipment,
2043,Ni,motor_vehicles_trailers_and_semi_trailers,
2043,Ni,other_transport_equipment,
2043,Ni,products_nec,
2043,Sn,construction,
2043,Sn,computers_and_precision_instruments,
2043,Sn,electrical_equipment,
2043,Sn,machinery_and_equipment,
2043,Sn,motor_vehicles_trailers_and_semi_trailers,
2043,Sn,other_transport_equipment,
2043,Sn,products_nec,
2044,Zn,construction,
2044,Zn,computers_and_precision_instruments,
2044,Zn,electrical_equipment,
2044,Zn,machinery_and_equipment,
2044,Zn,motor_vehicles_trailers_and_semi_trailers,
2044,Zn,other_transport_equipment,
2044,Zn,products_nec,
2044,Ni,construction,
2044,Ni,computers_and_precision_instruments,
2044,Ni,electrical_equipment,
2044,Ni,machinery_and_equipment,
2044,Ni,motor_vehicles_trailers_and_semi_trailers,
2044,Ni,other_transport_equipment,
2044,Ni,products_nec,
2044,Sn,construction,
2044,Sn,computers_and_precision_instruments,
2044,Sn,electrical_equipment,
2044,Sn,machinery_and_equipment,
2044,Sn,motor_vehicles_trailers_and_semi_trailers,
2044,Sn,other_transport_equipment,
2044,Sn,products_nec,
2045,Zn,construction,
2045,Zn,computers_and_precision_instruments,
2045,Zn,electrical_equipment,
2045,Zn,machinery_and_equipment,
2045,Zn,motor_vehicles_trailers_and_semi_trailers,
2045,Zn,other_transport_equipment,
2045,Zn,products_nec,
2045,Ni,construction,
2045,Ni,computers_and_precision_instruments,
2045,Ni,electrical_equipment,
2045,Ni,machinery_and_equipment,
2045,Ni,motor_vehicles_trailers_and_semi_trailers,
2045,Ni,other_transport_equipment,
2045,Ni,products_nec,
2045,Sn,construction,
2045,Sn,computers_and_precision_instruments,
2045,Sn,electrical_equipment,
2045,Sn,machinery_and_equipment,
2045,Sn,motor_vehicles_trailers_and_semi_trailers,
2045,Sn,other_transport_equipment,
2045,Sn,products_nec,
2046,Zn,construction,
2046,Zn,computers_and_precision_instruments,
2046,Zn,electrical_equipment,
2046,Zn,machinery_and_equipment,
2046,Zn,motor_vehicles_trailers_and_semi_trailers,
2046,Zn,other_transport_equipment,
2046,Zn,products_nec,
2046,Ni,construction,
2046,Ni,computers_and_precision_instruments,
2046,Ni,electrical_equipment,
2046,Ni,machinery_and_equipment,
2046,Ni,motor_vehicles_trailers_and_semi_trailers,
2046,Ni,other_transport_equipment,
2046,Ni,products_nec,
2046,Sn,construction,
2046,Sn,computers_and_precision_instruments,
2046,Sn,electrical_equipment,
2046,Sn,machinery_and_equipment,
2046,Sn,motor_vehicles_trailers_and_semi_trailers,
2046,Sn,other_transport_equipment,
2046,Sn,products_nec,
2047,Zn,construction,
2047,Zn,computers_and_precision_instruments,
2047,Zn,electrical_equipment,
2047,Zn,machinery_and_equipment,
2047,Zn,motor_vehicles_trailers_and_semi_trailers,
2047,Zn,other_transport_equipment,
2047,Zn,products_nec,
2047,Ni,construction,
2047,Ni,computers_and_precision_instruments,
2047,Ni,electrical_equipment,
2047,Ni,machinery_and_equipment,
2047,Ni,motor_vehicles_trailers_and_semi_trailers,
2047,Ni,other_transport_equipment,
2047,Ni,products_nec,
2047,Sn,construction,
2047,Sn,computers_and_precision_instruments,
2047,Sn,electrical_equipment,
2047,Sn,machinery_and_equipment,
2047,Sn,motor_vehicles_trailers_and_semi_trailers,
2047,Sn,other_transport_equipment,
2047,Sn,products_nec,
2048,Zn,construction,
2048,Zn,computers_and_precision_instruments,
2048,Zn,electrical_equipment,
2048,Zn,machinery_and_equipment,
2048,Zn,motor_vehicles_trailers_and_semi_trailers,
2048,Zn,other_transport_equipment,
2048,Zn,products_nec,
2048,Ni,construction,
2048,Ni,computers_and_precision_instruments,
2048,Ni,electrical_equipment,
2048,Ni,machinery_and_equipment,
2048,Ni,motor_vehicles_trailers_and_semi_trailers,
2048,Ni,other_transport_equipment,
2048,Ni,products_nec,
2048,Sn,construction,
2048,Sn,computers_and_precision_instruments,
2048,Sn,electrical_equipment,
2048,Sn,machinery_and_equipment,
2048,Sn,motor_vehicles_trailers_and_semi_trailers,
2048,Sn,other_transport_equipment,
2048,Sn,products_nec,
2049,Zn,construction,
2049,Zn,computers_and_precision_instruments,
2049,Zn,electrical_equipment,
2049,Zn,machinery_and_equipment,
2049,Zn,motor_vehicles_trailers_and_semi_trailers,
2049,Zn,other_transport_equipment,
2049,Zn,products_nec,
2049,Ni,construction,
2049,Ni,computers_and_precision_instruments,
2049,Ni,electrical_equipment,
2049,Ni,machinery_and_equipment,
2049,Ni,motor_vehicles_trailers_and_semi_trailers,
2049,Ni,other_transport_equipment,
2049,Ni,products_nec,
2049,Sn,construction,
2049,Sn,computers_and_precision_instruments,
2049,Sn,electrical_equipment,
2049,Sn,machinery_and_equipment,
2049,Sn,motor_vehicles_trailers_and_semi_trailers,
2049,Sn,other_transport_equipment,
2049,Sn,products_nec,
2050,Zn,construction,
2050,Zn,computers_and_precision_instruments,
2050,Zn,electrical_equipment,
2050,Zn,machinery_and_equipment,
2050,Zn,motor_vehicles_trailers_and_semi_trailers,
2050,Zn,other_transport_equipment,
2050,Zn,products_nec,
2050,Ni,construction,
2050,Ni,computers_and_precision_instruments,
2050,Ni,electrical_equipment,
2050,Ni,machinery_and_equipment,
2050,Ni,motor_vehicles_trailers_and_semi_trailers,
2050,Ni,other_transport_equipment,
2050,Ni,products_nec,
2050,Sn,construction,
2050,Sn,computers_and_precision_instruments,
2050,Sn,electrical_equipment,
2050,Sn,machinery_and_equipment,
2050,Sn,motor_vehicles_trailers_and_semi_trailers,
2050,Sn,other_transport_equipment,
2050,Sn,products_nec,
2051,Zn,construction,
2051,Zn,computers_and_precision_instruments,
2051,Zn,electrical_equipment,
2051,Zn,machinery_and_equipment,
2051,Zn,motor_vehicles_trailers_and_semi_trailers,
2051,Zn,other_transport_equipment,
2051,Zn,products_nec,
2051,Ni,construction,
2051,Ni,computers_and_precision_instruments,
2051,Ni,electrical_equipment,
2051,Ni,machinery_and_equipment,
2051,Ni,motor_vehicles_trailers_and_semi_trailers,
2051,Ni,other_transport_equipment,
2051,Ni,products_nec,
2051,Sn,construction,
2051,Sn,computers_and_precision_instruments,
2051,Sn,electrical_equipment,
2051,Sn,machinery_and_equipment,
2051,Sn,motor_vehicles_trailers_and_semi_trailers,
2051,Sn,other_transport_equipment,
2051,Sn,products_nec,
2052,Zn,construction,
2052,Zn,computers_and_precision_instruments,
2052,Zn,electrical_equipment,
2052,Zn,machinery_and_equipment,
2052,Zn,motor_vehicles_trailers_and_semi_trailers,
2052,Zn,other_transport_equipment,
2052,Zn,products_nec,
2052,Ni,construction,
2052,Ni,computers_and_precision_instruments,
2052,Ni,electrical_equipment,
2052,Ni,machinery_and_equipment,
2052,Ni,motor_vehicles_trailers_and_semi_trailers,
2052,Ni,other_transport_equipment,
2052,Ni,products_nec,
2052,Sn,construction,
2052,Sn,computers_and_precision_instruments,
2052,Sn,electrical_equipment,
2052,Sn,machinery_and_equipment,
2052,Sn,motor_vehicles_trailers_and_semi_trailers,
2052,Sn,other_transport_equipment,
2052,Sn,products_nec,
2053,Zn,construction,
2053,Zn,computers_and_precision_instruments,
2053,Zn,electrical_equipment,
2053,Zn,machinery_and_equipment,
2053,Zn,motor_vehicles_trailers_and_semi_trailers,
2053,Zn,other_transport_equipment,
2053,Zn,products_nec,
2053,Ni,construction,
2053,Ni,computers_and_precision_instruments,
2053,Ni,electrical_equipment,
2053,Ni,machinery_and_equipment,
2053,Ni,motor_vehicles_trailers_and_semi_trailers,
2053,Ni,other_transport_equipment,
2053,Ni,products_nec,
2053,Sn,construction,
2053,Sn,computers_and_precision_instruments,
2053,Sn,electrical_equipment,
2053,Sn,machinery_and_equipment,
2053,Sn,motor_vehicles_trailers_and_semi_trailers,
2053,Sn,other_transport_equipment,
2053,Sn,products_nec,
2054,Zn,construction,
2054,Zn,computers_and_precision_instruments,
2054,Zn,electrical_equipment,
2054,Zn,machinery_and_equipment,
2054,Zn,motor_vehicles_trailers_and_semi_trailers,
2054,Zn,other_transport_equipment,
2054,Zn,products_nec,
2054,Ni,construction,
2054,Ni,computers_and_precision_instruments,
2054,Ni,electrical_equipment,
2054,Ni,machinery_and_equipment,
2054,Ni,motor_vehicles_trailers_and_semi_trailers,
2054,Ni,other_transport_equipment,
2054,Ni,products_nec,
2054,Sn,construction,
2054,Sn,computers_and_precision_instruments,
2054,Sn,electrical_equipment,
2054,Sn,machinery_and_equipment,
2054,Sn,motor_vehicles_trailers_and_semi_trailers,
2054,Sn,other_transport_equipment,
2054,Sn,products_nec,
2055,Zn,construction,
2055,Zn,computers_and_precision_instruments,
2055,Zn,electrical_equipment,
2055,Zn,machinery_and_equipment,
2055,Zn,motor_vehicles_trailers_and_semi_trailers,
2055,Zn,other_transport_equipment,
2055,Zn,products_nec,
2055,Ni,construction,
2055,Ni,computers_and_precision_instruments,
2055,Ni,electrical_equipment,
2055,Ni,machinery_and_equipment,
2055,Ni,motor_vehicles_trailers_and_semi_trailers,
2055,Ni,other_transport_equipment,
2055,Ni,products_nec,
2055,Sn,construction,
2055,Sn,computers_and_precision_instruments,
2055,Sn,electrical_equipment,
2055,Sn,machinery_and_equipment,
2055,Sn,motor_vehicles_trailers_and_semi_trailers,
2055,Sn,other_transport_equipment,
2055,Sn,products_nec,
2056,Zn,construction,
2056,Zn,computers_and_precision_instruments,
2056,Zn,electrical_equipment,
2056,Zn,machinery_and_equipment,
2056,Zn,motor_vehicles_trailers_and_semi_trailers,
2056,Zn,other_transport_equipment,
2056,Zn,products_nec,
2056,Ni,construction,
2056,Ni,computers_and_precision_instruments,
2056,Ni,electrical_equipment,
2056,Ni,machinery_and_equipment,
2056,Ni,motor_vehicles_trailers_and_semi_trailers,
2056,Ni,other_transport_equipment,
2056,Ni,products_nec,
2056,Sn,construction,
2056,Sn,computers_and_precision_instruments,
2056,Sn,electrical_equipment,
2056,Sn,machinery_and_equipment,
2056,Sn,motor_vehicles_trailers_and_semi_trailers,
2056,Sn,other_transport_equipment,
2056,Sn,products_nec,
2057,Zn,construction,
2057,Zn,computers_and_precision_instruments,
2057,Zn,electrical_equipment,
2057,Zn,machinery_and_equipment,
2057,Zn,motor_vehicles_trailers_and_semi_trailers,
2057,Zn,other_transport_equipment,
2057,Zn,products_nec,
2057,Ni,construction,
2057,Ni,computers_and_precision_instruments,
2057,Ni,electrical_equipment,
2057,Ni,machinery_and_equipment,
2057,Ni,motor_vehicles_trailers_and_semi_trailers,
2057,Ni,other_transport_equipment,
2057,Ni,products_nec,
2057,Sn,construction,
2057,Sn,computers_and_precision_instruments,
2057,Sn,electrical_equipment,
2057,Sn,machinery_and_equipment,
2057,Sn,motor_vehicles_trailers_and_semi_trailers,
2057,Sn,other_transport_equipment,
2057,Sn,products_nec,
2058,Zn,construction,
2058,Zn,computers_and_precision_instruments,
2058,Zn,electrical_equipment,
2058,Zn,machinery_and_equipment,
2058,Zn,motor_vehicles_trailers_and_semi_trailers,
2058,Zn,other_transport_equipment,
2058,Zn,products_nec,
2058,Ni,construction,
2058,Ni,computers_and_precision_instruments,
2058,Ni,electrical_equipment,
2058,Ni,machinery_and_equipment,
2058,Ni,motor_vehicles_trailers_and_semi_trailers,
2058,Ni,other_transport_equipment,
2058,Ni,products_nec,
2058,Sn,construction,
2058,Sn,computers_and_precision_instruments,
2058,Sn,electrical_equipment,
2058,Sn,machinery_and_equipment,
2058,Sn,motor_vehicles_trailers_and_semi_trailers,
2058,Sn,other_transport_equipment,
2058,Sn,products_nec,
2059,Zn,construction,
2059,Zn,computers_and_precision_instruments,
2059,Zn,electrical_equipment,
2059,Zn,machinery_and_equipment,
2059,Zn,motor_vehicles_trailers_and_semi_trailers,
2059,Zn,other_transport_equipment,
2059,Zn,products_nec,
2059,Ni,construction,
2059,Ni,computers_and_precision_instruments,
2059,Ni,electrical_equipment,
2059,Ni,machinery_and_equipment,
2059,Ni,motor_vehicles_trailers_and_semi_trailers,
2059,Ni,other_transport_equipment,
2059,Ni,products_nec,
2059,Sn,construction,
2059,Sn,computers_and_precision_instruments,
2059,Sn,electrical_equipment,
2059,Sn,machinery_and_equipment,
2059,Sn,motor_vehicles_trailers_and_semi_trailers,
2059,Sn,other_transport_equipment,
2059,Sn,products_nec,
2060,Zn,construction,
2060,Zn,computers_and_precision_instruments,
2060,Zn,electrical_equipment,
2060,Zn,machinery_and_equipment,
2060,Zn,motor_vehicles_trailers_and_semi_trailers,
2060,Zn,other_transport_equipment,
2060,Zn,products_nec,
2060,Ni,construction,
2060,Ni,computers_and_precision_instruments,
2060,Ni,electrical_equipment,
2060,Ni,machinery_and_equipment,
2060,Ni,motor_vehicles_trailers_and_semi_trailers,
2060,Ni,other_transport_equipment,
2060,Ni,products_nec,
2060,Sn,construction,
2060,Sn,computers_and_precision_instruments,
2060,Sn,electrical_equipment,
2060,Sn,machinery_and_equipment,
2060,Sn,motor_vehicles_trailers_and_semi_trailers,
2060,Sn,other_transport_equipment,
2060,Sn,products_nec,
2061,Zn,construction,
2061,Zn,computers_and_precision_instruments,
2061,Zn,electrical_equipment,
2061,Zn,machinery_and_equipment,
2061,Zn,motor_vehicles_trailers_and_semi_trailers,
2061,Zn,other_transport_equipment,
2061,Zn,products_nec,
2061,Ni,construction,
2061,Ni,computers_and_precision_instruments,
2061,Ni,electrical_equipment,
2061,Ni,machinery_and_equipment,
2061,Ni,motor_vehicles_trailers_and_semi_trailers,
2061,Ni,other_transport_equipment,
2061,Ni,products_nec,
2061,Sn,construction,
2061,Sn,computers_and_precision_instruments,
2061,Sn,electrical_equipment,
2061,Sn,machinery_and_equipment,
2061,Sn,motor_vehicles_trailers_and_semi_trailers,
2061,Sn,other_transport_equipment,
2061,Sn,products_nec,
2062,Zn,construction,
2062,Zn,computers_and_precision_instruments,
2062,Zn,electrical_equipment,
2062,Zn,machinery_and_equipment,
2062,Zn,motor_vehicles_trailers_and_semi_trailers,
2062,Zn,other_transport_equipment,
2062,Zn,products_nec,
2062,Ni,construction,
2062,Ni,computers_and_precision_instruments,
2062,Ni,electrical_equipment,
2062,Ni,machinery_and_equipment,
2062,Ni,motor_vehicles_trailers_and_semi_trailers,
2062,Ni,other_transport_equipment,
2062,Ni,products_nec,
2062,Sn,construction,
2062,Sn,computers_and_precision_instruments,
2062,Sn,electrical_equipment,
2062,Sn,machinery_and_equipment,
2062,Sn,motor_vehicles_trailers_and_semi_trailers,
2062,Sn,other_transport_equipment,
2062,Sn,products_nec,
2063,Zn,construction,
2063,Zn,computers_and_precision_instruments,
2063,Zn,electrical_equipment,
2063,Zn,machinery_and_equipment,
2063,Zn,motor_vehicles_trailers_and_semi_trailers,
2063,Zn,other_transport_equipment,
2063,Zn,products_nec,
2063,Ni,construction,
2063,Ni,computers_and_precision_instruments,
2063,Ni,electrical_equipment,
2063,Ni,machinery_and_equipment,
2063,Ni,motor_vehicles_trailers_and_semi_trailers,
2063,Ni,other_transport_equipment,
2063,Ni,products_nec,
2063,Sn,construction,
2063,Sn,computers_and_precision_instruments,
2063,Sn,electrical_equipment,
2063,Sn,machinery_and_equipment,
2063,Sn,motor_vehicles_trailers_and_semi_trailers,
2063,Sn,other_transport_equipment,
2063,Sn,products_nec,
2064,Zn,construction,
2064,Zn,computers_and_precision_instruments,
2064,Zn,electrical_equipment,
2064,Zn,machinery_and_equipment,
2064,Zn,motor_vehicles_trailers_and_semi_trailers,
2064,Zn,other_transport_equipment,
2064,Zn,products_nec,
2064,Ni,construction,
2064,Ni,computers_and_precision_instruments,
2064,Ni,electrical_equipment,
2064,Ni,machinery_and_equipment,
2064,Ni,motor_vehicles_trailers_and_semi_trailers,
2064,Ni,other_transport_equipment,
2064,Ni,products_nec,
2064,Sn,construction,
2064,Sn,computers_and_precision_instruments,
2064,Sn,electrical_equipment,
2064,Sn,machinery_and_equipment,
2064,Sn,motor_vehicles_trailers_and_semi_trailers,
2064,Sn,other_transport_equipment,
2064,Sn,products_nec,
2065,Zn,construction,
2065,Zn,computers_and_precision_instruments,
2065,Zn,electrical_equipment,
2065,Zn,machinery_and_equipment,
2065,Zn,motor_vehicles_trailers_and_semi_trailers,
2065,Zn,other_transport_equipment,
2065,Zn,products_nec,
2065,Ni,construction,
2065,Ni,computers_and_precision_instruments,
2065,Ni,electrical_equipment,
2065,Ni,machinery_and_equipment,
2065,Ni,motor_vehicles_trailers_and_semi_trailers,
2065,Ni,other_transport_equipment,
2065,Ni,products_nec,
2065,Sn,construction,
2065,Sn,computers_and_precision_instruments,
2065,Sn,electrical_equipment,
2065,Sn,machinery_and_equipment,
2065,Sn,motor_vehicles_trailers_and_semi_trailers,
2065,Sn,other_transport_equipment,
2065,Sn,products_nec,
2066,Zn,construction,
2066,Zn,computers_and_precision_instruments,
2066,Zn,electrical_equipment,
2066,Zn,machinery_and_equipment,
2066,Zn,motor_vehicles_trailers_and_semi_trailers,
2066,Zn,other_transport_equipment,
2066,Zn,products_nec,
2066,Ni,construction,
2066,Ni,computers_and_precision_instruments,
2066,Ni,electrical_equipment,
2066,Ni,machinery_and_equipment,
2066,Ni,motor_vehicles_trailers_and_semi_trailers,
2066,Ni,other_transport_equipment,
2066,Ni,products_nec,
2066,Sn,construction,
2066,Sn,computers_and_precision_instruments,
2066,Sn,electrical_equipment,
2066,Sn,machinery_and_equipment,
2066,Sn,motor_vehicles_trailers_and_semi_trailers,
2066,Sn,other_transport_equipment,
2066,Sn,products_nec,
2067,Zn,construction,
2067,Zn,computers_and_precision_instruments,
2067,Zn,electrical_equipment,
2067,Zn,machinery_and_equipment,
2067,Zn,motor_vehicles_trailers_and_semi_trailers,
2067,Zn,other_transport_equipment,
2067,Zn,products_nec,
2067,Ni,construction,
2067,Ni,computers_and_precision_instruments,
2067,Ni,electrical_equipment,
2067,Ni,machinery_and_equipment,
2067,Ni,motor_vehicles_trailers_and_semi_trailers,
2067,Ni,other_transport_equipment,
2067,Ni,products_nec,
2067,Sn,construction,
2067,Sn,computers_and_precision_instruments,
2067,Sn,electrical_equipment,
2067,Sn,machinery_and_equipment,
2067,Sn,motor_vehicles_trailers_and_semi_trailers,
2067,Sn,other_transport_equipment,
2067,Sn,products_nec,
2068,Zn,construction,
2068,Zn,computers_and_precision_instruments,
2068,Zn,electrical_equipment,
2068,Zn,machinery_and_equipment,
2068,Zn,motor_vehicles_trailers_and_semi_trailers,
2068,Zn,other_transport_equipment,
2068,Zn,products_nec,
2068,Ni,construction,
2068,Ni,computers_and_precision_instruments,
2068,Ni,electrical_equipment,
2068,Ni,machinery_and_equipment,
2068,Ni,motor_vehicles_trailers_and_semi_trailers,
2068,Ni,other_transport_equipment,
2068,Ni,products_nec,
2068,Sn,construction,
2068,Sn,computers_and_precision_instruments,
2068,Sn,electrical_equipment,
2068,Sn,machinery_and_equipment,
2068,Sn,motor_vehicles_trailers_and_semi_trailers,
2068,Sn,other_transport_equipment,
2068,Sn,products_nec,
2069,Zn,construction,
2069,Zn,computers_and_precision_instruments,
2069,Zn,electrical_equipment,
2069,Zn,machinery_and_equipment,
2069,Zn,motor_vehicles_trailers_and_semi_trailers,
2069,Zn,other_transport_equipment,
2069,Zn,products_nec,
2069,Ni,construction,
2069,Ni,computers_and_precision_instruments,
2069,Ni,electrical_equipment,
2069,Ni,machinery_and_equipment,
2069,Ni,motor_vehicles_trailers_and_semi_trailers,
2069,Ni,other_transport_equipment,
2069,Ni,products_nec,
2069,Sn,construction,
2069,Sn,computers_and_precision_instruments,
2069,Sn,electrical_equipment,
2069,Sn,machinery_and_equipment,
2069,Sn,motor_vehicles_trailers_and_semi_trailers,
2069,Sn,other_transport_equipment,
2069,Sn,products_nec,
2070,Zn,construction,
2070,Zn,computers_and_precision_instruments,
2070,Zn,electrical_equipment,
2070,Zn,machinery_and_equipment,
2070,Zn,motor_vehicles_trailers_and_semi_trailers,
2070,Zn,other_transport_equipment,
2070,Zn,products_nec,
2070,Ni,construction,
2070,Ni,computers_and_precision_instruments,
2070,Ni,electrical_equipment,
2070,Ni,machinery_and_equipment,
2070,Ni,motor_vehicles_trailers_and_semi_trailers,
2070,Ni,other_transport_equipment,
2070,Ni,products_nec,
2070,Sn,construction,
2070,Sn,computers_and_precision_instruments,
2070,Sn,electrical_equipment,
2070,Sn,machinery_and_equipment,
2070,Sn,motor_vehicles_trailers_and_semi_trailers,
2070,Sn,other_transport_equipment,
2070,Sn,products_nec,
2071,Zn,construction,
2071,Zn,computers_and_precision_instruments,
2071,Zn,electrical_equipment,
2071,Zn,machinery_and_equipment,
2071,Zn,motor_vehicles_trailers_and_semi_trailers,
2071,Zn,other_transport_equipment,
2071,Zn,products_nec,
2071,Ni,construction,
2071,Ni,computers_and_precision_instruments,
2071,Ni,electrical_equipment,
2071,Ni,machinery_and_equipment,
2071,Ni,motor_vehicles_trailers_and_semi_trailers,
2071,Ni,other_transport_equipment,
2071,Ni,products_nec,
2071,Sn,construction,
2071,Sn,computers_and_precision_instruments,
2071,Sn,electrical_equipment,
2071,Sn,machinery_and_equipment,
2071,Sn,motor_vehicles_trailers_and_semi_trailers,
2071,Sn,other_transport_equipment,
2071,Sn,products_nec,
2072,Zn,construction,
2072,Zn,computers_and_precision_instruments,
2072,Zn,electrical_equipment,
2072,Zn,machinery_and_equipment,
2072,Zn,motor_vehicles_trailers_and_semi_trailers,
2072,Zn,other_transport_equipment,
2072,Zn,products_nec,
2072,Ni,construction,
2072,Ni,computers_and_precision_instruments,
2072,Ni,electrical_equipment,
2072,Ni,machinery_and_equipment,
2072,Ni,motor_vehicles_trailers_and_semi_trailers,
2072,Ni,other_transport_equipment,
2072,Ni,products_nec,
2072,Sn,construction,
2072,Sn,computers_and_precision_instruments,
2072,Sn,electrical_equipment,
2072,Sn,machinery_and_equipment,
2072,Sn,motor_vehicles_trailers_and_semi_trailers,
2072,Sn,other_transport_equipment,
2072,Sn,products_nec,
2073,Zn,construction,
2073,Zn,computers_and_precision_instruments,
2073,Zn,electrical_equipment,
2073,Zn,machinery_and_equipment,
2073,Zn,motor_vehicles_trailers_and_semi_trailers,
2073,Zn,other_transport_equipment,
2073,Zn,products_nec,
2073,Ni,construction,
2073,Ni,computers_and_precision_instruments,
2073,Ni,electrical_equipment,
2073,Ni,machinery_and_equipment,
2073,Ni,motor_vehicles_trailers_and_semi_trailers,
2073,Ni,other_transport_equipment,
2073,Ni,products_nec,
2073,Sn,construction,
